,0000 - cctns.txt,0000 - gamma j.txt,0000 - inventory.txt,1995 - gemini.txt,1995 - Landsat7.txt,1997 - Modis.txt,1998 - themas.txt,1999 - Defense.txt,1999 - multi-mahjong.txt,1999 - tcs.txt,2000 - Barrel.txt,2000 - nasa x38.txt,2001 - beyond.txt,2001 - ctc network.txt,2001 - elsfork.txt,2001 - esa.txt,2001 - hats.txt,2001 - npac.txt,2002 - evla back.txt,2002 - evla corr.txt,2003 - agentmom.txt,2003 - pnnl.txt,2003 - qheadache.txt,2003 - tachonet.txt,2004 - colorcast.txt,2004 - grid bgc.txt,2004 - rlcs.txt,2004 - SGVTraffic.txt,2004 - sprat.txt,2005 - clarus high.txt,2005 - clarus low.txt,2005 - grid 3D.txt,2005 - nenios.txt,2005 - phin.txt,2005 - pontis.txt,2005 - triangle.txt,2005 - znix.txt,2006 - eirene sys 15.txt,2006 - stewards.txt,2007 - e-store.txt,2007 - eirene fun 7.txt,2007 - ertms.txt,2007 - get real 0.2.txt,2007 - mdot.txt,2007 - nde.txt,2007 - puget sound.txt,2007 - Wildlife.txt,2008 - caiso.txt,2008 - virtual ed.txt,2009 - gaia.txt,2009 - library.txt,2009 - library2.txt,2009 - peppol.txt,2009 - video search.txt,2009 - warc III.txt,2010 - blit draft.txt,2010 - fishing.txt,2010 - home 1.3.txt,2010 - mashboot.txt,2010 - split merge.txt,2011 - CCHIT.txt,2011 - KMS.txt,2012 - EMR CCHCS EA.txt,2012 - EMR CCHCS ISO.txt,2012 - EMR CCHIT LT.txt,2012 - EMR HHS.txt,2012 - EMR HL7 DC.txt,2012 - EMR HL7 IN.txt,2012 - EMR Pharmacy.txt,2012 - NASAProcessReq.txt,2013 - iTrust.txt,2014 - Minutia.txt,2016 - FDP Clearinghouse.txt,2017 - ePhyto.txt,2017 - NISTMfgData.txt,2018 - DataWarehouse.txt,2019 - MOSAR.txt,2021 - ConnectedVehiclePilotNYC.txt,2021 - ReqView.txt,2022 - MobileSurveillance.txt,2022 - UAM IMS.txt,automated-insulin-pump.txt,EHR System FuncReq - LA DHS.txt,EHR System TechReq LA DHS.txt,light-control-system.txt,RROWDyS.txt
2004 - rlcs.txt,0.8168072700500488,0.8793019652366638,0.6280219554901123,0.7514409422874451,0.7871526479721069,0.8496718406677246,0.9203041791915894,0.9063483476638794,0.8615540266036987,0.9150502681732178,0.6637511253356934,0.9334094524383545,0.7957307696342468,0.7481971979141235,0.7056092023849487,0.8845980167388916,0.9284694194793701,0.6706303954124451,0.7258062958717346,0.7011095881462097,0.8296078443527222,0.8789849877357483,0.8625255227088928,0.6310362815856934,0.5985890030860901,0.9071012735366821,1.0,0.7704501748085022,0.9115537405014038,0.6654918789863586,0.7111779451370239,0.6276271343231201,0.5434961318969727,0.6813828349113464,0.7606164813041687,0.8600717782974243,0.7230049967765808,0.73713219165802,0.9087271690368652,0.8829048871994019,0.7777642607688904,0.9225203394889832,0.6249497532844543,0.8849046230316162,0.7383557558059692,0.6038624048233032,0.9284629821777344,0.5362434983253479,0.738751232624054,0.6423504948616028,0.6817282438278198,0.6739755868911743,0.7448174953460693,0.59618079662323,0.581413984298706,0.888023316860199,0.9080399870872498,0.8091274499893188,0.6313800811767578,0.6631869673728943,0.870124876499176,0.6149818301200867,0.8970748782157898,0.8604739308357239,0.5477290153503418,0.6001126766204834,0.8732695579528809,0.8949962854385376,0.7069823145866394,0.8831776976585388,0.8414242267608643,0.7048748731613159,0.742286205291748,0.6912648677825928,0.9045032858848572,0.7557133436203003,0.8935028314590454,0.9304361343383789,0.6885273456573486,0.7647908926010132,0.6341550946235657,0.4760840833187103,0.7075712084770203,0.6953316926956177,0.6360986232757568,0.9019956588745117
2004 - SGVTraffic.txt,0.7365008592605591,0.7389140725135803,0.829811155796051,0.8793482780456543,0.8719106316566467,0.7679941654205322,0.7525798082351685,0.7370312213897705,0.7502158880233765,0.7118589878082275,0.8203762769699097,0.7311086058616638,0.7193483710289001,0.888606607913971,0.8561307787895203,0.7461463809013367,0.7299540638923645,0.7890337705612183,0.9043758511543274,0.8913483619689941,0.7571162581443787,0.7981362342834473,0.7444890141487122,0.770684003829956,0.8067905306816101,0.745071291923523,0.7704501748085022,1.0,0.7617661356925964,0.8943834900856018,0.8795529007911682,0.7952553629875183,0.7748490571975708,0.8659992218017578,0.900748074054718,0.7637262344360352,0.8935325145721436,0.8565561771392822,0.7794352173805237,0.7698323726654053,0.821116030216217,0.7378360033035278,0.7627781629562378,0.7564833760261536,0.9115645885467529,0.8210333585739136,0.7584779262542725,0.7053913474082947,0.9170506000518799,0.823018491268158,0.8487377166748047,0.8588972091674805,0.9154284000396729,0.782130777835846,0.7831074595451355,0.7997591495513916,0.7487146854400635,0.8065791726112366,0.8560454249382019,0.8398887515068054,0.738027811050415,0.8367491960525513,0.774199366569519,0.6876236796379089,0.7440845966339111,0.7845391631126404,0.7231420278549194,0.7626587152481079,0.6845038533210754,0.6963518857955933,0.6277170181274414,0.8877913355827332,0.9003626704216003,0.8713165521621704,0.7991623878479004,0.866771936416626,0.7214604616165161,0.7318339347839355,0.8695743083953857,0.8914649486541748,0.8137578368186951,0.6570115685462952,0.8444969058036804,0.8692905902862549,0.8182875514030457,0.7130405306816101
2004 - sprat.txt,0.8015149831771851,0.8744443655014038,0.6667436957359314,0.7164127826690674,0.7464824914932251,0.863835334777832,0.8539147973060608,0.8513994216918945,0.8362533450126648,0.8513321876525879,0.6590864658355713,0.8559049963951111,0.81133633852005,0.7172412276268005,0.7012901902198792,0.8984716534614563,0.8705278038978577,0.6450693607330322,0.7060399055480957,0.687186598777771,0.827771008014679,0.8530070185661316,0.8352695107460022,0.6549012064933777,0.6217054128646851,0.8910181522369385,0.9115537405014038,0.7617661356925964,1.0,0.6803703904151917,0.7153321504592896,0.6616767644882202,0.5829352140426636,0.6904684901237488,0.7469317317008972,0.8590734004974365,0.743124783039093,0.7051212191581726,0.8834389448165894,0.8919234871864319,0.742095947265625,0.8685199022293091,0.6302865743637085,0.8719417452812195,0.7270339727401733,0.6507521271705627,0.9070870280265808,0.5447651743888855,0.7260946035385132,0.6659866571426392,0.6899417638778687,0.6849231123924255,0.7405388355255127,0.6390470266342163,0.6334050297737122,0.8921027183532715,0.8834648728370667,0.7832302451133728,0.676950216293335,0.6802554130554199,0.8758701086044312,0.6581634283065796,0.8979179859161377,0.8604418039321899,0.593623161315918,0.619052529335022,0.8693224787712097,0.9103278517723083,0.7124362587928772,0.8530824780464172,0.7916030883789062,0.7129344344139099,0.758425235748291,0.7167186141014099,0.8837184906005859,0.7234558463096619,0.85462486743927,0.8869137763977051,0.6940573453903198,0.7434608340263367,0.6394336819648743,0.5073980093002319,0.7068802714347839,0.696506142616272,0.6491421461105347,0.8661486506462097
2005 - clarus high.txt,0.7068135142326355,0.6796829700469971,0.8410900235176086,0.8204889297485352,0.7879376411437988,0.7301764488220215,0.6703952550888062,0.6502960920333862,0.6896018385887146,0.6276743412017822,0.8361243605613708,0.6378589868545532,0.6695812940597534,0.8224086761474609,0.8607542514801025,0.7012958526611328,0.6468549370765686,0.7326432466506958,0.8992834091186523,0.8887225389480591,0.7092480063438416,0.7507001161575317,0.6942434310913086,0.747420608997345,0.8340719938278198,0.6621951460838318,0.6654918789863586,0.8943834900856018,0.6803703904151917,0.9999998807907104,0.9225895404815674,0.819149374961853,0.8053217530250549,0.8446053266525269,0.8361991047859192,0.7257046103477478,0.8595356941223145,0.7779971957206726,0.7095844745635986,0.7201690077781677,0.7173565030097961,0.64508056640625,0.7372685670852661,0.7067869901657104,0.8632349967956543,0.8512325882911682,0.6780487298965454,0.7213483452796936,0.8652660846710205,0.8340998888015747,0.842255711555481,0.8541904091835022,0.8681842684745789,0.8068072199821472,0.7902052998542786,0.7528191804885864,0.6899663209915161,0.7466863989830017,0.8638855814933777,0.8349351286888123,0.6774461269378662,0.8526570796966553,0.7295717597007751,0.62134850025177,0.798492968082428,0.7815526127815247,0.6358309984207153,0.7003514170646667,0.7038027048110962,0.6076741218566895,0.5326178669929504,0.8674976825714111,0.8643794655799866,0.8471229076385498,0.7370662689208984,0.8220455646514893,0.6702826023101807,0.6458287835121155,0.854473352432251,0.8455392122268677,0.786441445350647,0.7253502607345581,0.7855642437934875,0.853844404220581,0.8398373126983643,0.6331002712249756
2005 - clarus low.txt,0.7277566194534302,0.6803921461105347,0.8244348764419556,0.840988278388977,0.8456481695175171,0.749205470085144,0.691792368888855,0.6738096475601196,0.7062615156173706,0.6526903510093689,0.8354039192199707,0.6831781268119812,0.6945850253105164,0.8280885815620422,0.8740147352218628,0.7095416188240051,0.6562579870223999,0.7524673342704773,0.8716573715209961,0.8517652153968811,0.7072464227676392,0.7470101714134216,0.6659371256828308,0.7470980882644653,0.7952951192855835,0.6785029172897339,0.7111779451370239,0.8795529007911682,0.7153321504592896,0.9225895404815674,1.0,0.7746697664260864,0.7808937430381775,0.8589625358581543,0.8762571811676025,0.6874929070472717,0.8278955817222595,0.8271329402923584,0.7369888424873352,0.7079072594642639,0.7532818913459778,0.6961266994476318,0.7197180986404419,0.7262503504753113,0.8401427268981934,0.8012130856513977,0.7064098119735718,0.713399350643158,0.8365780115127563,0.8155249357223511,0.8271639347076416,0.8188000917434692,0.8711451292037964,0.7489875555038452,0.7917815446853638,0.7428787350654602,0.723834216594696,0.7582302689552307,0.834856390953064,0.776280403137207,0.7056497931480408,0.8523094654083252,0.7419933080673218,0.6676502227783203,0.7715491652488708,0.8098289370536804,0.6580784320831299,0.7162497043609619,0.7008851170539856,0.6477813720703125,0.5724093914031982,0.8304197788238525,0.8695902824401855,0.8675398826599121,0.7407697439193726,0.8591172099113464,0.6902965307235718,0.6806409358978271,0.8223199844360352,0.8563739061355591,0.7775260806083679,0.6922631859779358,0.8205748200416565,0.8619481921195984,0.7969845533370972,0.6611300110816956
2005 - grid 3D.txt,0.7235749363899231,0.6466946005821228,0.8260085582733154,0.7577595710754395,0.7311884164810181,0.7496241331100464,0.6522306203842163,0.5712124705314636,0.6970641613006592,0.5587542057037354,0.8261615037918091,0.6092345118522644,0.7542213201522827,0.7709043622016907,0.8382970094680786,0.6892713308334351,0.6183027625083923,0.6138409376144409,0.842025876045227,0.8438675999641418,0.6860802173614502,0.7482630610466003,0.71232670545578,0.8041954040527344,0.8741205930709839,0.6238694787025452,0.6276271343231201,0.7952553629875183,0.6616767644882202,0.819149374961853,0.7746697664260864,1.0,0.8045979738235474,0.7751660346984863,0.7546150088310242,0.7171212434768677,0.8403885364532471,0.6970666646957397,0.6887290477752686,0.6643932461738586,0.7231493592262268,0.6131964921951294,0.6839905977249146,0.6568569540977478,0.754785418510437,0.8755009174346924,0.6567305326461792,0.7116405963897705,0.7697128057479858,0.8755589723587036,0.7465842366218567,0.7790627479553223,0.7645499110221863,0.8511940240859985,0.8412147760391235,0.7483097314834595,0.6689531207084656,0.7243704199790955,0.8457150459289551,0.865434467792511,0.6360815167427063,0.7896410822868347,0.7056681513786316,0.5652800798416138,0.773845374584198,0.6769514679908752,0.6011480689048767,0.6726431846618652,0.6229618787765503,0.5713956952095032,0.5045090317726135,0.8400205969810486,0.7885287404060364,0.8392714858055115,0.7317631244659424,0.715596079826355,0.6091870069503784,0.5987342596054077,0.8287172913551331,0.771754264831543,0.7829029560089111,0.7883164882659912,0.7115150690078735,0.7714207768440247,0.8631055355072021,0.5670707821846008
2005 - nenios.txt,0.6761916875839233,0.5674605369567871,0.8618140816688538,0.6787219047546387,0.637172281742096,0.6468263268470764,0.5673116445541382,0.48835644125938416,0.6135649681091309,0.47120189666748047,0.7564566135406494,0.5297411680221558,0.6197782754898071,0.7359787821769714,0.7944509983062744,0.5967217087745667,0.507949948310852,0.6096039414405823,0.7906218767166138,0.7936142086982727,0.6056275963783264,0.6883004903793335,0.5600646734237671,0.7735844254493713,0.8559402227401733,0.5224418044090271,0.5434961318969727,0.7748490571975708,0.5829352140426636,0.8053217530250549,0.7808937430381775,0.8045979738235474,1.0,0.7668956518173218,0.7236616015434265,0.6003477573394775,0.7595870494842529,0.6726319789886475,0.5987967252731323,0.59279465675354,0.6176692843437195,0.5357429385185242,0.6735514402389526,0.5685981512069702,0.7079442739486694,0.8570363521575928,0.5502288937568665,0.7830910682678223,0.7569717168807983,0.8023236989974976,0.7282926440238953,0.7242720723152161,0.6937054395675659,0.814176619052887,0.8129326105117798,0.6431781053543091,0.5864027142524719,0.6839168071746826,0.8669370412826538,0.7925631999969482,0.5965631604194641,0.8290085792541504,0.5938606262207031,0.5089561343193054,0.8339517712593079,0.7553710341453552,0.5276221632957458,0.5998609662055969,0.6327909827232361,0.49841344356536865,0.4532865881919861,0.7557693123817444,0.7653324604034424,0.8373751640319824,0.6422603130340576,0.6388119459152222,0.4887748062610626,0.5051380395889282,0.7541080713272095,0.7161612510681152,0.8322612047195435,0.796532392501831,0.7214799523353577,0.8091208934783936,0.8308934569358826,0.4803348779678345
2005 - phin.txt,0.7519632577896118,0.654005765914917,0.8163737654685974,0.870116651058197,0.8168711066246033,0.7199046015739441,0.6934676170349121,0.6508974432945251,0.6646996736526489,0.6028792858123779,0.7958177328109741,0.6467175483703613,0.6895295977592468,0.8294585347175598,0.865210771560669,0.7064290046691895,0.6252632737159729,0.710211992263794,0.8820586800575256,0.8562213182449341,0.6899102926254272,0.7651087641716003,0.6657353043556213,0.7612046003341675,0.801435649394989,0.6363823413848877,0.6813828349113464,0.8659992218017578,0.6904684901237488,0.8446053266525269,0.8589625358581543,0.7751660346984863,0.7668956518173218,0.9999999403953552,0.8458349108695984,0.6616441607475281,0.8517947793006897,0.8221317529678345,0.7565065622329712,0.6779422163963318,0.7497749328613281,0.6746163964271545,0.7226627469062805,0.6661906242370605,0.8289392590522766,0.8142812252044678,0.6669394969940186,0.7457085847854614,0.8322726488113403,0.8244138360023499,0.8400663137435913,0.869232714176178,0.877716600894928,0.7404104471206665,0.8179258108139038,0.722697377204895,0.7136588096618652,0.7505154013633728,0.8282827734947205,0.7660906910896301,0.7226963639259338,0.861918568611145,0.728838324546814,0.6282486915588379,0.8193200826644897,0.8512330651283264,0.683427631855011,0.7168478965759277,0.7349554300308228,0.6807634830474854,0.5845620632171631,0.8351612687110901,0.8904600143432617,0.8615714311599731,0.7339184880256653,0.845389187335968,0.6351488828659058,0.6488900780677795,0.8262119293212891,0.8308165669441223,0.8105999231338501,0.7036429047584534,0.8540887832641602,0.8730238080024719,0.7992932796478271,0.6439961791038513
2005 - pontis.txt,0.7091203927993774,0.7360904216766357,0.8180976510047913,0.9013482928276062,0.9187543988227844,0.7383625507354736,0.7420725226402283,0.7425873875617981,0.755706787109375,0.699432373046875,0.7733968496322632,0.7245780825614929,0.6963925957679749,0.8786765933036804,0.871249258518219,0.7231951355934143,0.7411824464797974,0.8124295473098755,0.8737431764602661,0.8394618034362793,0.7275291681289673,0.7545074224472046,0.7401829361915588,0.6993798613548279,0.7783236503601074,0.7505197525024414,0.7606164813041687,0.900748074054718,0.7469317317008972,0.8361991047859192,0.8762571811676025,0.7546150088310242,0.7236616015434265,0.8458349108695984,1.0,0.7449895143508911,0.8901776075363159,0.8740066289901733,0.7628339529037476,0.7655690908432007,0.812472403049469,0.7212508916854858,0.7362226843833923,0.7288621664047241,0.9188002347946167,0.786419689655304,0.7880722880363464,0.6368222236633301,0.898614764213562,0.7861136198043823,0.8718773126602173,0.8725003600120544,0.897098183631897,0.7328497171401978,0.7366057634353638,0.7779977917671204,0.7392332553863525,0.76978600025177,0.828721821308136,0.811063826084137,0.7476617693901062,0.7978816032409668,0.7627979516983032,0.7040190100669861,0.6718487739562988,0.7274542450904846,0.7389363646507263,0.7533050179481506,0.6296117901802063,0.7087236046791077,0.6580493450164795,0.8754380941390991,0.9126695990562439,0.8780536651611328,0.7947726845741272,0.8870207667350769,0.7197487950325012,0.7433511018753052,0.8735209703445435,0.9063613414764404,0.7691199779510498,0.5795568823814392,0.8590697646141052,0.8557491302490234,0.7787197828292847,0.7355287671089172
2005 - triangle.txt,0.8134915828704834,0.8932013511657715,0.707459568977356,0.7371514439582825,0.7263505458831787,0.8289344310760498,0.831407904624939,0.8253573179244995,0.8874468803405762,0.8218920230865479,0.6794190406799316,0.8235678672790527,0.8087508678436279,0.6935979127883911,0.7595057487487793,0.8658921718597412,0.855678379535675,0.6341280937194824,0.7477245926856995,0.7213312387466431,0.8628210425376892,0.8607388734817505,0.9154617786407471,0.6687313318252563,0.6905144453048706,0.8916354179382324,0.8600717782974243,0.7637262344360352,0.8590734004974365,0.7257046103477478,0.6874929070472717,0.7171212434768677,0.6003477573394775,0.6616441607475281,0.7449895143508911,0.9999998807907104,0.7744878530502319,0.6911893486976624,0.8592873811721802,0.9085045456886292,0.736478328704834,0.8231406211853027,0.6821768879890442,0.819412350654602,0.7407062649726868,0.7088447213172913,0.9001210927963257,0.5281492471694946,0.7867605686187744,0.6906481981277466,0.7367219924926758,0.7443996071815491,0.7269709706306458,0.6918313503265381,0.6255338191986084,0.9099799394607544,0.8403231501579285,0.7887915372848511,0.7174030542373657,0.7481250762939453,0.8287256360054016,0.6449026465415955,0.8960499167442322,0.7751970291137695,0.5704637169837952,0.5548614859580994,0.810077965259552,0.8662567734718323,0.6883546113967896,0.7807868719100952,0.7256777882575989,0.7573894262313843,0.7481772899627686,0.7073888182640076,0.9174557328224182,0.6977931261062622,0.8416803479194641,0.8428342938423157,0.7241369485855103,0.7521237134933472,0.630114734172821,0.5306062698364258,0.66726154088974,0.7108482122421265,0.7072010040283203,0.8158335089683533
2005 - znix.txt,0.7452978491783142,0.7448315024375916,0.8769428730010986,0.8709744215011597,0.8458570241928101,0.7659434676170349,0.7416458129882812,0.7056946158409119,0.7417229413986206,0.6495987176895142,0.825140655040741,0.6882310509681702,0.748803436756134,0.872053325176239,0.8865119814872742,0.7481951713562012,0.7185652256011963,0.7825480103492737,0.9078009724617004,0.8943636417388916,0.7604120373725891,0.7580606937408447,0.7691885828971863,0.7609659433364868,0.853198230266571,0.721278190612793,0.7230049967765808,0.8935325145721436,0.743124783039093,0.8595356941223145,0.8278955817222595,0.8403885364532471,0.7595870494842529,0.8517947793006897,0.8901776075363159,0.7744878530502319,0.9999999403953552,0.8194128274917603,0.7772382497787476,0.7662696838378906,0.7650700211524963,0.6748020648956299,0.7536143660545349,0.7082779407501221,0.9150327444076538,0.865310788154602,0.7403055429458618,0.6933202743530273,0.9148643612861633,0.8550218939781189,0.8816542029380798,0.8935354351997375,0.8881616592407227,0.8117030262947083,0.7996034622192383,0.7944577932357788,0.7590364217758179,0.7747465372085571,0.8807953000068665,0.878242552280426,0.7000689506530762,0.8233124613761902,0.7731916308403015,0.678686261177063,0.7344139814376831,0.7457930445671082,0.6816428899765015,0.7475773692131042,0.6496205925941467,0.6866734027862549,0.6125865578651428,0.9380130767822266,0.9327871799468994,0.9077678918838501,0.8046619892120361,0.8369120955467224,0.692052960395813,0.7059259414672852,0.887025773525238,0.8624991774559021,0.8257550597190857,0.6603023409843445,0.801223874092102,0.8634952306747437,0.8471834659576416,0.7082535624504089
2006 - eirene sys 15.txt,0.7094390988349915,0.672135055065155,0.7433302402496338,0.9207496643066406,0.8904790878295898,0.7133263945579529,0.710545539855957,0.6955674886703491,0.7033156752586365,0.65119868516922,0.7657433748245239,0.7093026041984558,0.6596692204475403,0.8108851313591003,0.8585758805274963,0.6935364603996277,0.6913158297538757,0.702777624130249,0.8359176516532898,0.8220266699790955,0.6778968572616577,0.7193611264228821,0.6690484285354614,0.7192974090576172,0.6955087780952454,0.6822648048400879,0.73713219165802,0.8565561771392822,0.7051212191581726,0.7779971957206726,0.8271329402923584,0.6970666646957397,0.6726319789886475,0.8221317529678345,0.8740066289901733,0.6911893486976624,0.8194128274917603,1.0,0.73902428150177,0.7053314447402954,0.9093344211578369,0.7653656005859375,0.710308313369751,0.6721142530441284,0.8239738345146179,0.6866479516029358,0.703325629234314,0.6161878108978271,0.8400986790657043,0.7269029021263123,0.8151212334632874,0.8178551197052002,0.8652216196060181,0.6280505061149597,0.6858015060424805,0.712307870388031,0.7228661775588989,0.7351822257041931,0.7315592169761658,0.7140865325927734,0.7286269068717957,0.7320334315299988,0.7304381132125854,0.6749957799911499,0.6410890817642212,0.7334874868392944,0.6632834672927856,0.6965752840042114,0.6344687938690186,0.6739072203636169,0.608781099319458,0.7862228751182556,0.8329178094863892,0.80934077501297,0.7318838238716125,0.893400251865387,0.6945459842681885,0.7115634679794312,0.7417503595352173,0.9288021922111511,0.6810552477836609,0.5744880437850952,0.8388787508010864,0.8195207715034485,0.7475601434707642,0.6712185144424438
2006 - stewards.txt,0.8852571249008179,0.8773147463798523,0.6996284127235413,0.7681519389152527,0.7707518339157104,0.872251033782959,0.8812989592552185,0.8489436507225037,0.8561158180236816,0.8362762928009033,0.6970997452735901,0.8658941984176636,0.8597614765167236,0.740466296672821,0.7576637268066406,0.9011474847793579,0.8436922430992126,0.6594558358192444,0.7674704790115356,0.7376297116279602,0.8361196517944336,0.8973920345306396,0.8415793180465698,0.7137526869773865,0.6924029588699341,0.8736823797225952,0.9087271690368652,0.7794352173805237,0.8834389448165894,0.7095844745635986,0.7369888424873352,0.6887290477752686,0.5987967252731323,0.7565065622329712,0.7628339529037476,0.8592873811721802,0.7772382497787476,0.73902428150177,1.0,0.870491623878479,0.7664801478385925,0.8648245930671692,0.6578831076622009,0.8605963587760925,0.7330322861671448,0.6840109825134277,0.8981732726097107,0.6204971075057983,0.7660019993782043,0.6982244253158569,0.730137825012207,0.7320352792739868,0.7478460669517517,0.6523722410202026,0.6878191828727722,0.8924332857131958,0.8935287594795227,0.849707841873169,0.7073386311531067,0.676228940486908,0.8692759275436401,0.7088041305541992,0.905309796333313,0.8375918865203857,0.6259972453117371,0.6706091165542603,0.828586995601654,0.8884531259536743,0.7578920722007751,0.9023156762123108,0.7967094779014587,0.7376092672348022,0.8006792068481445,0.7520386576652527,0.9231710433959961,0.7721939086914062,0.8630502223968506,0.8584510087966919,0.7038659453392029,0.7613112330436707,0.7003878951072693,0.5520057678222656,0.7396366000175476,0.7637763023376465,0.6670045852661133,0.8544902205467224
2007 - e-store.txt,0.7915141582489014,0.9003912210464478,0.6853809952735901,0.737887442111969,0.7421155571937561,0.8125838041305542,0.8450406789779663,0.8636312484741211,0.8535361886024475,0.8465681672096252,0.6437467336654663,0.846503496170044,0.7728479504585266,0.7239900231361389,0.7244121432304382,0.876976490020752,0.8670988082885742,0.6716420650482178,0.7317547798156738,0.7004671096801758,0.866021454334259,0.8376126289367676,0.8887465596199036,0.6469016075134277,0.6486126184463501,0.922407865524292,0.8829048871994019,0.7698323726654053,0.8919234871864319,0.7201690077781677,0.7079072594642639,0.6643932461738586,0.59279465675354,0.6779422163963318,0.7655690908432007,0.9085045456886292,0.7662696838378906,0.7053314447402954,0.870491623878479,0.9999999403953552,0.7463825941085815,0.8555074334144592,0.6665518283843994,0.8386869430541992,0.7721782922744751,0.6717804074287415,0.9119956493377686,0.513050377368927,0.7808462977409363,0.6450181007385254,0.7399340867996216,0.7402544021606445,0.7482240200042725,0.6631669998168945,0.5948227047920227,0.9140781164169312,0.8494848012924194,0.7942383885383606,0.7052627801895142,0.7088663578033447,0.8916655778884888,0.6644998788833618,0.916634202003479,0.829196572303772,0.5734612941741943,0.578777551651001,0.8729933500289917,0.9074947834014893,0.7221105098724365,0.8242393732070923,0.7836467623710632,0.7322182059288025,0.7592877149581909,0.7114633321762085,0.9008452296257019,0.7276365756988525,0.8584778308868408,0.8856672644615173,0.7320083975791931,0.7544731497764587,0.625971257686615,0.46650969982147217,0.7059592604637146,0.7228473424911499,0.6486557722091675,0.8722784519195557
2007 - eirene fun 7.txt,0.7263535857200623,0.698180615901947,0.685975968837738,0.8701475262641907,0.852290153503418,0.730802595615387,0.7339670062065125,0.7248243689537048,0.7392128109931946,0.7013352513313293,0.72914719581604,0.7544500827789307,0.6929027438163757,0.7773157954216003,0.7994580268859863,0.7103531360626221,0.7298742532730103,0.6632930636405945,0.7808020710945129,0.7658066153526306,0.7140817046165466,0.750510573387146,0.7168380618095398,0.7562178373336792,0.6523192524909973,0.7426861524581909,0.7777642607688904,0.821116030216217,0.742095947265625,0.7173565030097961,0.7532818913459778,0.7231493592262268,0.6176692843437195,0.7497749328613281,0.812472403049469,0.736478328704834,0.7650700211524963,0.9093344211578369,0.7664801478385925,0.7463825941085815,0.9999998807907104,0.8087639808654785,0.6485760807991028,0.698228120803833,0.7601303458213806,0.6516920924186707,0.7446568608283997,0.5656558275222778,0.7909303307533264,0.6959410309791565,0.7497076392173767,0.7612161636352539,0.8163163661956787,0.6255983114242554,0.6590222716331482,0.7556266188621521,0.7451925873756409,0.7858593463897705,0.6968647241592407,0.6946068406105042,0.7615991234779358,0.679540753364563,0.7600535750389099,0.71333247423172,0.5969854593276978,0.6672170162200928,0.7082159519195557,0.7384774088859558,0.6271479725837708,0.7113475799560547,0.6345277428627014,0.7373648881912231,0.7662776112556458,0.745607852935791,0.7651763558387756,0.8260856866836548,0.7312363386154175,0.7481289505958557,0.7252063751220703,0.8767051100730896,0.6506778001785278,0.5335208177566528,0.8172813057899475,0.7462353110313416,0.7307376265525818,0.7119439840316772
2007 - ertms.txt,0.8036878108978271,0.7983834147453308,0.6225398778915405,0.7462376356124878,0.7590693235397339,0.810676097869873,0.8591347932815552,0.8453420400619507,0.8261418342590332,0.8532337546348572,0.6510997414588928,0.8886126279830933,0.7566255331039429,0.689266562461853,0.7014796733856201,0.8430296182632446,0.8587501049041748,0.5807056427001953,0.6841001510620117,0.6662290096282959,0.7952620983123779,0.8425400257110596,0.8050662279129028,0.6521909236907959,0.5700634717941284,0.8689440488815308,0.9225203394889832,0.7378360033035278,0.8685199022293091,0.64508056640625,0.6961266994476318,0.6131964921951294,0.5357429385185242,0.6746163964271545,0.7212508916854858,0.8231406211853027,0.6748020648956299,0.7653656005859375,0.8648245930671692,0.8555074334144592,0.8087639808654785,1.0,0.5855032801628113,0.8273546099662781,0.6813846230506897,0.5601556301116943,0.878040611743927,0.5262560248374939,0.6847327947616577,0.6210970282554626,0.6436877250671387,0.6385297775268555,0.7314559817314148,0.5696684718132019,0.5737472772598267,0.8407741785049438,0.8720988035202026,0.7868736982345581,0.5866499543190002,0.6120074987411499,0.8587940335273743,0.5889310836791992,0.8482768535614014,0.8046153783798218,0.5519399642944336,0.5880692601203918,0.8222630023956299,0.8540467023849487,0.7032865881919861,0.8477959036827087,0.7750722169876099,0.6378952860832214,0.7008700370788574,0.6593136787414551,0.8478517532348633,0.7581781148910522,0.8517709970474243,0.894679844379425,0.6329063177108765,0.764495849609375,0.6091668605804443,0.4934539496898651,0.6808119416236877,0.6520020961761475,0.6439934372901917,0.8495111465454102
